24 November 2018 01:44:54 PM

ODE_PRB
  C++ version
  Test the ODE library.

TEST01
  ODE solves a system of ordinary differential
  equations.

      T              v1              w1              v2              w2              v3              w3              v4              w4              v5              w5              v6              w6              v7              w7              v8              w8              v9              w9              v10              w10              
     37.06         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24995       -0.625085
     37.07         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24997       -0.625085
     37.08         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24998       -0.625085
     37.09         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24996       -0.625085
      37.1         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24987       -0.625085
     37.11         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24991       -0.625085
     37.12         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013            1.25       -0.625085
     37.13         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24993       -0.625085
     37.14         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013            1.25       -0.625085
     37.15         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.25001       -0.625085
     37.16         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24989       -0.625085
     37.17         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24987       -0.625085
     37.18         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24977       -0.625085
     37.19         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24986       -0.625085
      37.2         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24993       -0.625085
     37.21         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013            1.25       -0.625085
