18 November 2018 01:50:17 PM

ODE_PRB
  C++ version
  Test the ODE library.

TEST01
  ODE solves a system of ordinary differential
  equations.

      T              v1              w1              v2              w2              v3              w3              v4              w4              v5              w5              v6              w6              v7              w7              v8              w8              v9              w9              v10              w10              
     20.21        0.399142       -0.129211         1.27798       -0.531513         1.48712       -0.407554          1.2837       -0.616745         1.23934       -0.613976         1.23538       -0.608396         1.23542       -0.607125         1.23548       -0.606901         1.23549       -0.606866         1.23549        -0.60686
     20.22          0.3891       -0.127682         1.27651       -0.531853         1.48591        -0.40892         1.28325       -0.616879         1.23922        -0.61397         1.23535       -0.608391         1.23541       -0.607124         1.23548       -0.606901         1.23549       -0.606866         1.23549        -0.60686
     20.23        0.378847       -0.126124         1.27504       -0.532187          1.4847       -0.410279         1.28279        -0.61701         1.23909       -0.613963         1.23532       -0.608387         1.23541       -0.607123         1.23548       -0.606901         1.23549       -0.606865         1.23549        -0.60686
     20.24        0.368374       -0.124535         1.27355       -0.532515          1.4835        -0.41163         1.28234        -0.61714         1.23897       -0.613956         1.23529       -0.608382          1.2354       -0.607122         1.23548       -0.606901         1.23549       -0.606865         1.23549        -0.60686
     20.25        0.357675       -0.122915         1.27205       -0.532837         1.48229       -0.412974          1.2819       -0.617268         1.23885       -0.613949         1.23526       -0.608377         1.23539       -0.607121         1.23548       -0.606901         1.23549       -0.606865         1.23549        -0.60686
     20.26        0.346742       -0.121264         1.27054       -0.533153         1.48109        -0.41431         1.28145       -0.617394         1.23873       -0.613941         1.23523       -0.608373         1.23539        -0.60712         1.23548         -0.6069         1.23549       -0.606865         1.23549        -0.60686
     20.27        0.335567        -0.11958         1.26901       -0.533464         1.47989       -0.415638         1.28101       -0.617518         1.23861       -0.613932          1.2352       -0.608368         1.23538       -0.607119         1.23547         -0.6069         1.23549       -0.606865         1.23549        -0.60686
     20.28        0.324143       -0.117863         1.26747       -0.533768          1.4787       -0.416959         1.28057        -0.61764         1.23849       -0.613924         1.23517       -0.608363         1.23537       -0.607118         1.23547         -0.6069         1.23549       -0.606865         1.23549        -0.60686
     20.29        0.312459       -0.116112         1.26591       -0.534067          1.4775       -0.418272         1.28013       -0.617761         1.23838       -0.613915         1.23514       -0.608357         1.23537       -0.607117         1.23547         -0.6069         1.23549       -0.606865         1.23549        -0.60686
      20.3        0.300509       -0.114326         1.26434       -0.534359         1.47631       -0.419578         1.27969        -0.61788         1.23826       -0.613905         1.23511       -0.608352         1.23536       -0.607116         1.23547         -0.6069         1.23549       -0.606865         1.23549        -0.60686
     20.31        0.288284       -0.112505         1.26276       -0.534646         1.47512       -0.420876         1.27926       -0.617997         1.23815       -0.613896         1.23508       -0.608347         1.23535       -0.607115         1.23547         -0.6069         1.23549       -0.606865         1.23549        -0.60686
     20.32        0.275774       -0.110648         1.26115       -0.534926         1.47393       -0.422168         1.27882       -0.618112         1.23803       -0.613886         1.23506       -0.608342         1.23535       -0.607114         1.23547         -0.6069         1.23549       -0.606865         1.23549        -0.60686
     20.33        0.262969       -0.108753         1.25953         -0.5352         1.47274       -0.423451         1.27839       -0.618226         1.23792       -0.613875         1.23503       -0.608336         1.23534       -0.607112         1.23547       -0.606899         1.23549       -0.606865         1.23549        -0.60686
     20.34         0.24986       -0.106821         1.25789       -0.535468         1.47155       -0.424727         1.27797       -0.618338         1.23781       -0.613864           1.235       -0.608331         1.23533       -0.607111         1.23547       -0.606899         1.23549       -0.606865         1.23549        -0.60686
     20.35        0.236437       -0.104849         1.25623        -0.53573         1.47037       -0.425996         1.27754       -0.618448          1.2377       -0.613853         1.23498       -0.608325         1.23533        -0.60711         1.23546       -0.606899         1.23549       -0.606865         1.23549        -0.60686
     20.36        0.222688       -0.102837         1.25456       -0.535986         1.46918       -0.427258         1.27712       -0.618556         1.23759       -0.613842         1.23495        -0.60832         1.23532       -0.607109         1.23546       -0.606899         1.23549       -0.606865         1.23549        -0.60686
