18 November 2018 01:39:16 PM

ODE_PRB
  C++ version
  Test the ODE library.

TEST01
  ODE solves a system of ordinary differential
  equations.

      T              v1              w1              v2              w2              v3              w3              v4              w4              v5              w5              v6              w6              v7              w7              v8              w8              v9              w9              v10              w10              
      19.7        0.756532       -0.185292         1.30789        -0.61332          1.2237        -0.60173         1.23742       -0.608392          1.2351        -0.60646         1.23542       -0.606789         1.23557       -0.606809         1.23529        -0.60648         1.23144       -0.605322         1.20048        -0.61004
     19.71        0.753803       -0.184816         1.30794       -0.613544          1.2238       -0.601704         1.23738       -0.608394         1.23511       -0.606459         1.23542       -0.606789         1.23557        -0.60681         1.23529        -0.60648         1.23144       -0.605312         1.20055       -0.609916
     19.72        0.751062       -0.184332         1.30799       -0.613767         1.22389       -0.601679         1.23734       -0.608396         1.23512       -0.606459         1.23542       -0.606789         1.23557        -0.60681         1.23529       -0.606481         1.23143       -0.605303         1.20039       -0.609791
     19.73        0.748309        -0.18384         1.30804        -0.61399         1.22399       -0.601655          1.2373       -0.608398         1.23513       -0.606459         1.23542       -0.606789         1.23557        -0.60681         1.23529       -0.606481         1.23142       -0.605294         1.20003       -0.609666
     19.74        0.745544        -0.18334         1.30809       -0.614213         1.22408       -0.601631         1.23727         -0.6084         1.23514       -0.606459         1.23542       -0.606789         1.23557       -0.606811         1.23529       -0.606482         1.23141       -0.605284         1.19988       -0.609541
     19.75        0.742767       -0.182832         1.30815       -0.614435         1.22417       -0.601607         1.23723       -0.608402         1.23515       -0.606459         1.23543       -0.606789         1.23557       -0.606811         1.23529       -0.606482          1.2314       -0.605275         1.19975       -0.609416
     19.76        0.739978       -0.182317         1.30821       -0.614657         1.22426       -0.601583         1.23719       -0.608403         1.23516       -0.606459         1.23543       -0.606789         1.23557       -0.606812         1.23529       -0.606482         1.23139       -0.605265         1.19962        -0.60929
     19.77        0.737176       -0.181793         1.30827       -0.614878         1.22435        -0.60156         1.23716       -0.608405         1.23517       -0.606459         1.23543       -0.606789         1.23557       -0.606812         1.23529       -0.606483         1.23139       -0.605256         1.19945       -0.609164
     19.78        0.734361       -0.181262         1.30833       -0.615099         1.22444       -0.601537         1.23712       -0.608406         1.23519       -0.606459         1.23543       -0.606789         1.23557       -0.606812         1.23529       -0.606483         1.23138       -0.605247         1.19914       -0.609038
     19.79        0.731533       -0.180722          1.3084        -0.61532         1.22453       -0.601515         1.23708       -0.608408          1.2352       -0.606459         1.23543       -0.606789         1.23557       -0.606813         1.23529       -0.606483         1.23137       -0.605237         1.19895       -0.608912
      19.8        0.728691       -0.180175         1.30846        -0.61554         1.22461       -0.601493         1.23705       -0.608409         1.23521       -0.606459         1.23544       -0.606789         1.23557       -0.606813         1.23529       -0.606484         1.23136       -0.605228         1.19894       -0.608785
     19.81        0.725836       -0.179619         1.30853        -0.61576          1.2247       -0.601471         1.23701        -0.60841         1.23522       -0.606459         1.23544       -0.606789         1.23557       -0.606813         1.23529       -0.606484         1.23135       -0.605218         1.19871       -0.608658
     19.82        0.722967       -0.179056          1.3086        -0.61598         1.22478       -0.601449         1.23698       -0.608411         1.23523       -0.606459         1.23544       -0.606789         1.23557       -0.606814         1.23529       -0.606484         1.23134       -0.605209         1.19854       -0.608531
     19.83        0.720083       -0.178484         1.30867       -0.616199         1.22487       -0.601428         1.23694       -0.608411         1.23524        -0.60646         1.23544       -0.606789         1.23556       -0.606814         1.23529       -0.606485         1.23133         -0.6052         1.19824       -0.608403
     19.84        0.717186       -0.177904         1.30875       -0.616418         1.22495       -0.601408         1.23691       -0.608412         1.23525        -0.60646         1.23545       -0.606789         1.23556       -0.606815         1.23529       -0.606485         1.23132        -0.60519         1.19804       -0.608276
     19.85        0.714273       -0.177316         1.30882       -0.616636         1.22503       -0.601387         1.23688       -0.608413         1.23526        -0.60646         1.23545       -0.606789         1.23556       -0.606815         1.23529       -0.606485         1.23131       -0.605181         1.19793       -0.608147
